pass,msqer
1500, 0.00247251
1501, 0.0024722
1502, 0.00247189
1503, 0.00247158
1504, 0.00247129
1505, 0.00247098
1506, 0.00247067
1507, 0.00247037
1508, 0.00247006
1509, 0.00246975
1510, 0.00246945
1511, 0.00246915
1512, 0.00246885
1513, 0.00246854
1514, 0.00246825
1515, 0.00246795
1516, 0.00246765
1517, 0.00246735
1518, 0.00246706
1519, 0.00246677
1520, 0.00246647
1521, 0.00246617
1522, 0.00246588
1523, 0.00246559
1524, 0.0024653
1525, 0.002465
1526, 0.00246472
1527, 0.00246443
1528, 0.00246414
1529, 0.00246385
1530, 0.00246356
1531, 0.00246328
1532, 0.00246299
1533, 0.0024627
1534, 0.00246241
1535, 0.00246213
1536, 0.00246184
1537, 0.00246157
1538, 0.00246129
1539, 0.00246101
1540, 0.00246072
1541, 0.00246044
1542, 0.00246017
1543, 0.0024599
1544, 0.00245962
1545, 0.00245935
1546, 0.00245908
1547, 0.0024588
1548, 0.00245852
1549, 0.00245826
1550, 0.00245799
1551, 0.00245773
1552, 0.00245746
1553, 0.00245719
1554, 0.00245692
1555, 0.00245665
1556, 0.00245638
1557, 0.00245613
1558, 0.00245586
1559, 0.0024556
1560, 0.00245533
1561, 0.00245507
1562, 0.00245481
1563, 0.00245455
1564, 0.00245428
1565, 0.00245402
1566, 0.00245377
1567, 0.00245351
1568, 0.00245325
1569, 0.00245299
1570, 0.00245275
1571, 0.0024525
1572, 0.00245224
1573, 0.00245199
1574, 0.00245174
1575, 0.00245148
1576, 0.00245123
1577, 0.00245099
1578, 0.00245074
1579, 0.0024505
1580, 0.00245025
1581, 0.00245
1582, 0.00244976
1583, 0.00244952
1584, 0.00244927
1585, 0.00244903
1586, 0.00244879
1587, 0.00244856
1588, 0.00244831
1589, 0.00244807
1590, 0.00244783
1591, 0.00244759
1592, 0.00244735
1593, 0.00244712
1594, 0.00244689
1595, 0.00244665
1596, 0.00244641
1597, 0.00244618
1598, 0.00244596
1599, 0.00244572
1600, 0.00244549
1601, 0.00244526
1602, 0.00244503
1603, 0.00244481
1604, 0.00244458
1605, 0.00244436
1606, 0.00244413
1607, 0.00244391
1608, 0.00244369
1609, 0.00244347
1610, 0.00244325
1611, 0.00244302
1612, 0.00244281
1613, 0.00244259
1614, 0.00244237
1615, 0.00244215
1616, 0.00244193
1617, 0.00244172
1618, 0.0024415
1619, 0.00244129
1620, 0.00244108
1621, 0.00244086
1622, 0.00244066
1623, 0.00244044
1624, 0.00244024
1625, 0.00244002
1626, 0.00243981
1627, 0.00243961
1628, 0.0024394
1629, 0.00243918
1630, 0.00243899
1631, 0.00243878
1632, 0.00243857
1633, 0.00243838
1634, 0.00243818
1635, 0.00243798
1636, 0.00243778
1637, 0.00243758
1638, 0.00243739
1639, 0.00243719
1640, 0.002437
1641, 0.00243679
1642, 0.0024366
1643, 0.0024364
1644, 0.00243621
1645, 0.00243602
1646, 0.00243583
1647, 0.00243564
1648, 0.00243545
1649, 0.00243525
1650, 0.00243507
1651, 0.00243488
1652, 0.0024347
1653, 0.00243451
1654, 0.00243433
1655, 0.00243414
1656, 0.00243395
1657, 0.00243377
1658, 0.00243359
1659, 0.00243341
1660, 0.00243322
1661, 0.00243304
1662, 0.00243286
1663, 0.00243268
1664, 0.0024325
1665, 0.00243233
1666, 0.00243215
1667, 0.00243198
1668, 0.0024318
1669, 0.00243162
1670, 0.00243145
1671, 0.00243127
1672, 0.0024311
1673, 0.00243093
1674, 0.00243076
1675, 0.0024306
1676, 0.00243044
1677, 0.00243027
1678, 0.00243009
1679, 0.00242993
1680, 0.00242976
1681, 0.0024296
1682, 0.00242943
1683, 0.00242927
1684, 0.00242911
1685, 0.00242895
1686, 0.00242879
1687, 0.00242863
1688, 0.00242847
1689, 0.00242831
1690, 0.00242815
1691, 0.00242799
1692, 0.00242784
1693, 0.00242769
1694, 0.00242753
1695, 0.00242738
1696, 0.00242722
1697, 0.00242707
1698, 0.00242692
1699, 0.00242676
1700, 0.00242661
1701, 0.00242646
1702, 0.00242631
1703, 0.00242616
1704, 0.00242601
1705, 0.00242586
1706, 0.00242572
1707, 0.00242557
1708, 0.00242543
1709, 0.00242528
1710, 0.00242513
1711, 0.00242499
1712, 0.00242485
1713, 0.00242472
1714, 0.00242457
1715, 0.00242443
1716, 0.00242429
1717, 0.00242415
1718, 0.00242401
1719, 0.00242387
1720, 0.00242373
1721, 0.0024236
1722, 0.00242346
1723, 0.00242333
1724, 0.0024232
1725, 0.00242306
1726, 0.00242293
1727, 0.00242279
1728, 0.00242266
1729, 0.00242253
1730, 0.0024224
1731, 0.00242228
1732, 0.00242215
1733, 0.00242201
1734, 0.00242188
1735, 0.00242176
1736, 0.00242163
1737, 0.0024215
1738, 0.00242138
1739, 0.00242126
1740, 0.00242113
1741, 0.00242101
1742, 0.00242089
1743, 0.00242077
1744, 0.00242064
1745, 0.00242053
1746, 0.0024204
1747, 0.00242028
1748, 0.00242016
1749, 0.00242004
1750, 0.00241992
1751, 0.0024198
1752, 0.00241969
1753, 0.00241958
1754, 0.00241945
1755, 0.00241934
1756, 0.00241922
1757, 0.00241912
1758, 0.002419
1759, 0.00241889
1760, 0.00241878
1761, 0.00241867
1762, 0.00241856
1763, 0.00241845
1764, 0.00241833
1765, 0.00241822
1766, 0.00241812
1767, 0.00241801
1768, 0.0024179
1769, 0.00241778
1770, 0.00241768
1771, 0.00241758
1772, 0.00241747
1773, 0.00241737
1774, 0.00241727
1775, 0.00241717
1776, 0.00241705
1777, 0.00241695
1778, 0.00241684
1779, 0.00241674
1780, 0.00241664
1781, 0.00241654
1782, 0.00241644
1783, 0.00241634
1784, 0.00241625
1785, 0.00241614
1786, 0.00241604
1787, 0.00241595
1788, 0.00241584
1789, 0.00241575
1790, 0.00241566
1791, 0.00241557
1792, 0.00241547
1793, 0.00241538
1794, 0.00241529
1795, 0.0024152
1796, 0.00241511
1797, 0.002415
1798, 0.00241492
1799, 0.00241482
1800, 0.00241473
1801, 0.00241464
1802, 0.00241456
1803, 0.00241447
1804, 0.00241439
1805, 0.0024143
1806, 0.00241421
1807, 0.00241413
1808, 0.00241404
1809, 0.00241395
1810, 0.00241386
1811, 0.00241378
1812, 0.00241369
1813, 0.00241361
1814, 0.00241352
1815, 0.00241342
1816, 0.00241334
1817, 0.00241326
1818, 0.00241317
1819, 0.00241308
1820, 0.00241301
1821, 0.00241293
1822, 0.00241286
1823, 0.00241277
1824, 0.00241269
1825, 0.0024126
1826, 0.00241253
1827, 0.00241244
1828, 0.00241237
1829, 0.00241228
1830, 0.00241221
1831, 0.00241213
1832, 0.00241205
1833, 0.00241198
1834, 0.0024119
1835, 0.00241183
1836, 0.00241176
1837, 0.00241168
1838, 0.0024116
1839, 0.00241153
1840, 0.00241145
1841, 0.00241138
1842, 0.00241131
1843, 0.00241123
1844, 0.00241116
1845, 0.00241108
1846, 0.00241101
1847, 0.00241094
1848, 0.00241087
1849, 0.0024108
1850, 0.00241072
1851, 0.00241066
1852, 0.00241058
1853, 0.00241051
1854, 0.00241044
1855, 0.00241037
1856, 0.0024103
1857, 0.00241024
1858, 0.00241016
1859, 0.0024101
1860, 0.00241003
1861, 0.00240996
1862, 0.0024099
1863, 0.00240984
1864, 0.00240976
1865, 0.0024097
1866, 0.00240964
1867, 0.00240959
1868, 0.00240951
1869, 0.00240946
1870, 0.00240939
1871, 0.00240932
1872, 0.00240926
1873, 0.00240919
1874, 0.00240913
1875, 0.00240906
1876, 0.002409
1877, 0.00240894
1878, 0.00240888
1879, 0.00240882
1880, 0.00240875
1881, 0.0024087
1882, 0.00240864
1883, 0.00240857
1884, 0.0024085
1885, 0.00240845
1886, 0.00240839
1887, 0.00240833
1888, 0.00240827
1889, 0.00240822
1890, 0.00240816
1891, 0.0024081
1892, 0.00240804
1893, 0.00240799
1894, 0.00240792
1895, 0.00240787
1896, 0.00240781
1897, 0.00240775
1898, 0.0024077
1899, 0.00240764
1900, 0.00240758
1901, 0.00240752
1902, 0.00240746
1903, 0.00240741
1904, 0.00240736
1905, 0.0024073
1906, 0.00240723
1907, 0.00240719
1908, 0.00240714
1909, 0.00240709
1910, 0.00240703
1911, 0.00240698
1912, 0.00240692
1913, 0.00240687
1914, 0.00240681
1915, 0.00240677
1916, 0.00240672
1917, 0.00240665
1918, 0.00240659
1919, 0.00240654
1920, 0.00240649
1921, 0.00240644
1922, 0.00240639
1923, 0.00240633
1924, 0.00240629
1925, 0.00240624
1926, 0.00240619
1927, 0.00240614
1928, 0.00240609
1929, 0.00240604
1930, 0.002406
1931, 0.00240595
1932, 0.0024059
1933, 0.00240584
1934, 0.0024058
1935, 0.00240573
1936, 0.00240568
1937, 0.00240564
1938, 0.0024056
1939, 0.00240555
1940, 0.00240551
1941, 0.00240546
1942, 0.00240541
1943, 0.00240536
1944, 0.0024053
1945, 0.00240526
1946, 0.00240521
1947, 0.00240516
1948, 0.00240512
1949, 0.00240506
1950, 0.00240502
1951, 0.00240498
1952, 0.00240492
1953, 0.00240487
1954, 0.00240483
1955, 0.00240479
1956, 0.00240474
1957, 0.00240468
1958, 0.00240464
1959, 0.0024046
1960, 0.00240455
1961, 0.0024045
1962, 0.00240447
1963, 0.00240442
1964, 0.00240437
1965, 0.00240433
1966, 0.00240428
1967, 0.00240423
1968, 0.00240419
1969, 0.00240414
1970, 0.00240409
1971, 0.00240406
1972, 0.00240401
1973, 0.00240396
1974, 0.00240391
1975, 0.00240388
1976, 0.00240382
1977, 0.00240377
1978, 0.00240374
1979, 0.00240369
1980, 0.00240365
1981, 0.00240359
1982, 0.00240356
1983, 0.00240352
1984, 0.00240348
1985, 0.00240343
1986, 0.00240339
1987, 0.00240335
1988, 0.00240331
1989, 0.00240326
1990, 0.00240322
1991, 0.00240318
1992, 0.00240314
1993, 0.0024031
1994, 0.00240306
1995, 0.00240302
1996, 0.00240298
1997, 0.00240293
1998, 0.00240289
1999, 0.00240285
2000, 0.0024028
2001, 0.00240276
2002, 0.00240272
2003, 0.00240267
2004, 0.00240264
2005, 0.00240259
2006, 0.00240255
2007, 0.00240251
2008, 0.00240247
2009, 0.00240243
2010, 0.00240238
2011, 0.00240234
2012, 0.0024023
2013, 0.00240226
2014, 0.00240222
2015, 0.00240217
2016, 0.00240213
2017, 0.00240208
2018, 0.00240204
2019, 0.00240201
2020, 0.00240196
2021, 0.00240193
2022, 0.00240188
2023, 0.00240184
2024, 0.0024018
2025, 0.00240175
2026, 0.00240171
2027, 0.00240167
2028, 0.00240163
2029, 0.0024016
2030, 0.00240156
2031, 0.00240151
2032, 0.00240147
2033, 0.00240143
2034, 0.00240139
2035, 0.00240135
2036, 0.0024013
2037, 0.00240127
2038, 0.00240122
2039, 0.00240118
2040, 0.00240114
2041, 0.0024011
2042, 0.00240106
2043, 0.00240103
2044, 0.00240099
2045, 0.00240094
2046, 0.0024009
2047, 0.00240086
2048, 0.00240082
2049, 0.00240079
2050, 0.00240075
2051, 0.00240071
2052, 0.00240066
2053, 0.00240062
2054, 0.00240058
2055, 0.00240054
2056, 0.00240051
2057, 0.00240046
2058, 0.00240041
2059, 0.00240037
2060, 0.00240034
2061, 0.00240029
2062, 0.00240026
2063, 0.00240021
2064, 0.00240017
2065, 0.00240013
2066, 0.00240009
2067, 0.00240005
2068, 0.00240001
2069, 0.00239996
2070, 0.00239992
2071, 0.00239987
2072, 0.00239984
2073, 0.0023998
2074, 0.00239977
2075, 0.00239972
2076, 0.00239968
2077, 0.00239964
2078, 0.0023996
2079, 0.00239956
2080, 0.00239953
2081, 0.00239949
2082, 0.00239945
2083, 0.0023994
2084, 0.00239936
2085, 0.00239932
2086, 0.00239929
2087, 0.00239925
2088, 0.00239921
2089, 0.00239917
2090, 0.00239913
2091, 0.00239909
2092, 0.00239905
2093, 0.002399
2094, 0.00239896
2095, 0.00239893
2096, 0.00239888
2097, 0.00239883
2098, 0.00239879
2099, 0.00239875
2100, 0.0023987
2101, 0.00239866
2102, 0.00239862
2103, 0.00239857
2104, 0.00239853
2105, 0.0023985
2106, 0.00239845
2107, 0.00239841
2108, 0.00239836
2109, 0.00239833
2110, 0.0023983
2111, 0.00239825
2112, 0.0023982
2113, 0.00239816
2114, 0.00239812
2115, 0.00239808
2116, 0.00239804
2117, 0.002398
2118, 0.00239796
2119, 0.00239791
2120, 0.00239787
2121, 0.00239783
2122, 0.00239779
2123, 0.00239774
2124, 0.0023977
2125, 0.00239765
2126, 0.00239762
2127, 0.00239758
2128, 0.00239754
2129, 0.00239749
2130, 0.00239745
2131, 0.00239741
2132, 0.00239737
2133, 0.00239733
2134, 0.00239729
2135, 0.00239724
2136, 0.0023972
2137, 0.00239716
2138, 0.00239711
2139, 0.00239708
2140, 0.00239703
2141, 0.00239699
2142, 0.00239695
2143, 0.00239691
2144, 0.00239686
2145, 0.00239682
2146, 0.00239678
2147, 0.00239673
2148, 0.0023967
2149, 0.00239665
2150, 0.0023966
2151, 0.00239657
2152, 0.00239653
2153, 0.00239648
2154, 0.00239643
2155, 0.00239639
2156, 0.00239633
2157, 0.00239629
2158, 0.00239625
2159, 0.00239621
2160, 0.00239617
2161, 0.00239614
2162, 0.00239609
2163, 0.00239605
2164, 0.002396
2165, 0.00239595
2166, 0.0023959
2167, 0.00239586
2168, 0.00239582
2169, 0.00239577
2170, 0.00239572
2171, 0.00239568
2172, 0.00239563
2173, 0.00239559
2174, 0.00239555
2175, 0.00239549
2176, 0.00239544
2177, 0.0023954
2178, 0.00239536
2179, 0.00239531
2180, 0.00239526
2181, 0.00239523
2182, 0.00239519
2183, 0.00239514
2184, 0.00239511
2185, 0.00239506
2186, 0.00239501
2187, 0.00239496
2188, 0.00239492
2189, 0.00239487
2190, 0.00239483
2191, 0.00239478
2192, 0.00239473
2193, 0.00239468
2194, 0.00239464
2195, 0.00239459
2196, 0.00239454
2197, 0.00239449
2198, 0.00239445
2199, 0.0023944
2200, 0.00239436
2201, 0.0023943
2202, 0.00239426
2203, 0.00239421
2204, 0.00239417
2205, 0.00239412
2206, 0.00239407
2207, 0.00239403
2208, 0.00239397
2209, 0.00239392
2210, 0.00239388
2211, 0.00239383
2212, 0.00239379
2213, 0.00239374
2214, 0.0023937
2215, 0.00239366
2216, 0.00239361
2217, 0.00239355
2218, 0.00239351
2219, 0.00239347
2220, 0.00239342
2221, 0.00239336
2222, 0.00239331
2223, 0.00239327
2224, 0.00239322
2225, 0.00239317
2226, 0.00239312
2227, 0.00239308
2228, 0.00239303
2229, 0.00239298
2230, 0.00239293
2231, 0.00239288
2232, 0.00239282
2233, 0.00239278
2234, 0.00239273
2235, 0.00239268
2236, 0.00239263
2237, 0.00239259
2238, 0.00239254
2239, 0.00239249
2240, 0.00239244
2241, 0.00239239
2242, 0.00239234
2243, 0.00239228
2244, 0.00239224
2245, 0.00239218
2246, 0.00239214
2247, 0.00239209
2248, 0.00239205
2249, 0.002392
2250, 0.00239196
2251, 0.0023919
2252, 0.00239185
2253, 0.0023918
2254, 0.00239174
2255, 0.00239168
2256, 0.00239164
2257, 0.00239159
2258, 0.00239155
2259, 0.00239149
2260, 0.00239144
2261, 0.00239138
2262, 0.00239132
2263, 0.00239128
2264, 0.00239123
2265, 0.00239117
2266, 0.00239112
2267, 0.00239107
2268, 0.00239102
2269, 0.00239096
2270, 0.00239091
2271, 0.00239087
2272, 0.00239082
2273, 0.00239077
2274, 0.00239072
2275, 0.00239067
2276, 0.00239062
2277, 0.00239057
2278, 0.00239052
2279, 0.00239046
2280, 0.00239041
2281, 0.00239036
2282, 0.00239031
2283, 0.00239025
2284, 0.0023902
2285, 0.00239015
2286, 0.00239009
2287, 0.00239004
2288, 0.00238999
2289, 0.00238994
2290, 0.00238988
2291, 0.00238982
2292, 0.00238976
2293, 0.00238971
2294, 0.00238965
2295, 0.0023896
2296, 0.00238954
2297, 0.0023895
2298, 0.00238944
2299, 0.00238939
2300, 0.00238933
2301, 0.00238929
2302, 0.00238924
2303, 0.00238918
2304, 0.00238913
2305, 0.00238907
2306, 0.00238901
2307, 0.00238896
2308, 0.00238891
2309, 0.00238885
2310, 0.00238879
2311, 0.00238875
2312, 0.00238868
2313, 0.00238863
2314, 0.00238857
2315, 0.00238852
2316, 0.00238847
2317, 0.00238841
2318, 0.00238835
2319, 0.00238829
2320, 0.00238823
2321, 0.00238818
2322, 0.00238812
2323, 0.00238807
2324, 0.00238801
2325, 0.00238796
2326, 0.0023879
2327, 0.00238786
2328, 0.00238779
2329, 0.00238773
2330, 0.00238768
2331, 0.00238763
2332, 0.00238757
2333, 0.00238751
2334, 0.00238745
2335, 0.00238739
2336, 0.00238734
2337, 0.00238729
2338, 0.00238723
2339, 0.00238717
2340, 0.00238712
2341, 0.00238706
2342, 0.00238699
2343, 0.00238694
2344, 0.00238689
2345, 0.00238683
2346, 0.00238677
2347, 0.00238671
2348, 0.00238666
2349, 0.00238659
2350, 0.00238653
2351, 0.00238647
2352, 0.00238642
2353, 0.00238636
2354, 0.0023863
2355, 0.00238625
2356, 0.00238619
2357, 0.00238613
2358, 0.00238607
2359, 0.00238601
2360, 0.00238595
2361, 0.00238589
2362, 0.00238583
2363, 0.00238577
2364, 0.0023857
2365, 0.00238564
2366, 0.00238557
2367, 0.00238552
2368, 0.00238547
2369, 0.00238541
2370, 0.00238535
2371, 0.00238527
2372, 0.00238521
2373, 0.00238516
2374, 0.0023851
2375, 0.00238504
2376, 0.00238498
2377, 0.00238493
2378, 0.00238487
2379, 0.00238481
2380, 0.00238475
2381, 0.0023847
2382, 0.00238464
2383, 0.00238458
2384, 0.00238452
2385, 0.00238445
2386, 0.0023844
2387, 0.00238434
2388, 0.00238427
2389, 0.00238421
2390, 0.00238415
2391, 0.00238409
2392, 0.00238403
2393, 0.00238396
2394, 0.00238389
2395, 0.00238384
2396, 0.00238378
2397, 0.00238372
2398, 0.00238366
2399, 0.0023836
2400, 0.00238354
2401, 0.00238347
2402, 0.00238342
2403, 0.00238335
2404, 0.00238329
2405, 0.00238323
2406, 0.00238317
2407, 0.00238311
2408, 0.00238305
2409, 0.00238298
2410, 0.00238292
2411, 0.00238286
2412, 0.0023828
2413, 0.00238273
2414, 0.00238267
2415, 0.0023826
2416, 0.00238253
2417, 0.00238247
2418, 0.00238241
2419, 0.00238235
2420, 0.00238228
2421, 0.00238222
2422, 0.00238215
2423, 0.00238209
2424, 0.00238202
2425, 0.00238196
2426, 0.0023819
2427, 0.00238182
2428, 0.00238178
2429, 0.00238172
2430, 0.00238164
2431, 0.00238157
2432, 0.00238152
2433, 0.00238145
2434, 0.00238139
2435, 0.00238133
2436, 0.00238127
2437, 0.00238121
2438, 0.00238115
2439, 0.00238108
2440, 0.00238101
2441, 0.00238095
2442, 0.00238089
2443, 0.00238082
2444, 0.00238076
2445, 0.00238069
2446, 0.00238061
2447, 0.00238055
2448, 0.0023805
2449, 0.00238043
2450, 0.00238036
2451, 0.00238028
2452, 0.00238023
2453, 0.00238016
2454, 0.0023801
2455, 0.00238003
2456, 0.00237997
2457, 0.0023799
2458, 0.00237983
2459, 0.00237977
2460, 0.0023797
2461, 0.00237963
2462, 0.00237956
2463, 0.0023795
2464, 0.00237943
2465, 0.00237936
2466, 0.00237929
2467, 0.00237922
2468, 0.00237915
2469, 0.00237909
2470, 0.00237902
2471, 0.00237896
2472, 0.0023789
2473, 0.00237883
2474, 0.00237876
2475, 0.00237869
2476, 0.00237864
2477, 0.00237857
2478, 0.0023785
2479, 0.00237843
2480, 0.00237836
2481, 0.00237829
2482, 0.00237823
2483, 0.00237816
2484, 0.0023781
2485, 0.00237803
2486, 0.00237796
2487, 0.00237789
2488, 0.00237783
2489, 0.00237775
2490, 0.00237768
2491, 0.00237761
2492, 0.00237755
2493, 0.00237749
2494, 0.00237742
2495, 0.00237735
2496, 0.00237728
2497, 0.00237722
2498, 0.00237716
2499, 0.00237708
2500, 0.002377
2501, 0.00237694
2502, 0.00237687
2503, 0.00237679
2504, 0.00237672
2505, 0.00237666
2506, 0.0023766
2507, 0.00237654
2508, 0.00237647
2509, 0.00237641
2510, 0.00237633
2511, 0.00237626
2512, 0.00237619
2513, 0.00237613
2514, 0.00237605
2515, 0.00237598
2516, 0.00237591
2517, 0.00237583
2518, 0.00237576
2519, 0.00237569
2520, 0.00237562
2521, 0.00237555
2522, 0.00237548
2523, 0.00237541
2524, 0.00237534
2525, 0.00237527
2526, 0.00237519
2527, 0.00237513
2528, 0.00237505
2529, 0.00237498
2530, 0.00237491
2531, 0.00237484
2532, 0.00237478
2533, 0.00237471
2534, 0.00237463
2535, 0.00237456
2536, 0.00237449
2537, 0.00237442
2538, 0.00237434
2539, 0.00237427
2540, 0.0023742
2541, 0.00237413
2542, 0.00237406
2543, 0.002374
2544, 0.00237392
2545, 0.00237384
2546, 0.00237377
2547, 0.00237369
2548, 0.00237361
2549, 0.00237354
2550, 0.00237347
2551, 0.0023734
2552, 0.00237333
2553, 0.00237326
2554, 0.00237319
2555, 0.00237312
2556, 0.00237303
2557, 0.00237296
2558, 0.00237289
2559, 0.00237282
2560, 0.00237274
2561, 0.00237267
2562, 0.0023726
2563, 0.00237252
2564, 0.00237244
2565, 0.00237238
2566, 0.0023723
2567, 0.00237224
2568, 0.00237216
2569, 0.00237208
2570, 0.00237201
2571, 0.00237194
2572, 0.00237187
2573, 0.0023718
2574, 0.00237173
2575, 0.00237165
2576, 0.00237158
2577, 0.00237152
2578, 0.00237145
2579, 0.00237136
2580, 0.00237129
2581, 0.00237122
2582, 0.00237114
2583, 0.00237107
2584, 0.00237099
2585, 0.00237092
2586, 0.00237084
2587, 0.00237076
2588, 0.00237069
2589, 0.00237062
2590, 0.00237055
2591, 0.00237047
2592, 0.00237041
2593, 0.00237034
2594, 0.00237026
2595, 0.00237018
2596, 0.0023701
2597, 0.00237002
2598, 0.00236995
2599, 0.00236988
2600, 0.0023698
2601, 0.00236973
2602, 0.00236966
2603, 0.00236959
2604, 0.00236951
2605, 0.00236944
2606, 0.00236937
2607, 0.00236929
2608, 0.00236921
2609, 0.00236915
2610, 0.00236907
2611, 0.00236899
2612, 0.00236892
2613, 0.00236884
2614, 0.00236877
2615, 0.00236868
2616, 0.00236861
2617, 0.00236854
2618, 0.00236847
2619, 0.00236839
2620, 0.00236831
2621, 0.00236824
2622, 0.00236816
2623, 0.00236808
2624, 0.00236801
2625, 0.00236793
2626, 0.00236786
2627, 0.00236778
2628, 0.0023677
2629, 0.00236763
2630, 0.00236754
2631, 0.00236747
2632, 0.00236739
2633, 0.00236732
2634, 0.00236724
2635, 0.00236717
2636, 0.00236709
2637, 0.00236702
2638, 0.00236694
2639, 0.00236686
2640, 0.00236679
2641, 0.00236671
2642, 0.00236662
2643, 0.00236655
2644, 0.00236647
2645, 0.00236639
2646, 0.00236632
2647, 0.00236624
2648, 0.00236617
2649, 0.00236608
2650, 0.00236601
2651, 0.00236592
2652, 0.00236585
2653, 0.00236577
2654, 0.0023657
2655, 0.00236562
2656, 0.00236554
2657, 0.00236546
2658, 0.00236539
2659, 0.00236531
2660, 0.00236524
2661, 0.00236517
2662, 0.00236508
2663, 0.00236501
2664, 0.00236494
2665, 0.00236486
2666, 0.00236478
2667, 0.0023647
2668, 0.00236463
2669, 0.00236455
2670, 0.00236447
2671, 0.0023644
2672, 0.00236432
2673, 0.00236425
2674, 0.00236417
2675, 0.00236408
2676, 0.00236399
2677, 0.00236391
2678, 0.00236383
2679, 0.00236375
2680, 0.00236367
2681, 0.00236359
2682, 0.00236351
2683, 0.00236343
2684, 0.00236335
2685, 0.00236326
2686, 0.00236318
2687, 0.00236311
2688, 0.00236304
2689, 0.00236295
2690, 0.00236288
2691, 0.0023628
2692, 0.00236272
2693, 0.00236263
2694, 0.00236255
2695, 0.00236248
2696, 0.0023624
2697, 0.00236232
2698, 0.00236224
2699, 0.00236216
2700, 0.00236209
2701, 0.00236201
2702, 0.00236193
2703, 0.00236185
2704, 0.00236177
2705, 0.0023617
2706, 0.00236162
2707, 0.00236154
2708, 0.00236147
2709, 0.00236139
2710, 0.0023613
2711, 0.00236123
2712, 0.00236115
2713, 0.00236108
2714, 0.002361
2715, 0.00236092
2716, 0.00236084
2717, 0.00236076
2718, 0.00236068
2719, 0.0023606
2720, 0.00236053
2721, 0.00236044
2722, 0.00236037
2723, 0.00236029
2724, 0.0023602
2725, 0.00236012
2726, 0.00236004
2727, 0.00235996
2728, 0.00235988
2729, 0.0023598
2730, 0.00235972
2731, 0.00235963
2732, 0.00235955
2733, 0.00235947
2734, 0.00235939
2735, 0.00235932
2736, 0.00235923
2737, 0.00235915
2738, 0.00235907
2739, 0.00235899
2740, 0.00235891
2741, 0.00235882
2742, 0.00235874
2743, 0.00235866
2744, 0.00235858
2745, 0.00235849
2746, 0.00235841
2747, 0.00235833
2748, 0.00235825
2749, 0.00235816
2750, 0.00235808
2751, 0.00235799
2752, 0.00235791
2753, 0.00235784
2754, 0.00235777
2755, 0.00235768
2756, 0.0023576
2757, 0.00235751
2758, 0.00235743
2759, 0.00235735
2760, 0.00235727
2761, 0.00235719
2762, 0.00235711
2763, 0.00235704
2764, 0.00235696
2765, 0.00235688
2766, 0.0023568
2767, 0.00235672
2768, 0.00235665
2769, 0.00235656
2770, 0.00235648
2771, 0.0023564
2772, 0.00235632
2773, 0.00235624
2774, 0.00235616
2775, 0.00235608
2776, 0.002356
2777, 0.00235592
2778, 0.00235583
2779, 0.00235576
2780, 0.00235567
2781, 0.00235558
2782, 0.00235549
2783, 0.00235541
2784, 0.00235532
2785, 0.00235524
2786, 0.00235516
2787, 0.00235508
2788, 0.002355
2789, 0.00235492
2790, 0.00235483
2791, 0.00235475
2792, 0.00235467
2793, 0.00235458
2794, 0.0023545
2795, 0.00235442
2796, 0.00235433
2797, 0.00235424
2798, 0.00235417
2799, 0.00235408
2800, 0.002354
2801, 0.00235392
2802, 0.00235384
2803, 0.00235375
2804, 0.00235366
2805, 0.00235358
2806, 0.00235349
2807, 0.0023534
2808, 0.00235332
2809, 0.00235325
2810, 0.00235317
2811, 0.00235309
2812, 0.00235302
2813, 0.00235293
2814, 0.00235284
2815, 0.00235277
2816, 0.00235268
2817, 0.0023526
2818, 0.00235252
2819, 0.00235244
2820, 0.00235235
2821, 0.00235227
2822, 0.00235218
2823, 0.0023521
2824, 0.00235202
2825, 0.00235194
2826, 0.00235186
2827, 0.00235178
2828, 0.0023517
2829, 0.00235162
2830, 0.00235153
2831, 0.00235145
2832, 0.00235136
2833, 0.00235129
2834, 0.00235121
2835, 0.00235113
2836, 0.00235104
2837, 0.00235096
2838, 0.00235087
2839, 0.00235079
2840, 0.00235071
2841, 0.00235063
2842, 0.00235055
2843, 0.00235046
2844, 0.00235037
2845, 0.0023503
2846, 0.00235022
2847, 0.00235013
2848, 0.00235005
2849, 0.00234997
2850, 0.00234988
2851, 0.00234979
2852, 0.0023497
2853, 0.00234962
2854, 0.00234953
2855, 0.00234945
2856, 0.00234937
2857, 0.00234928
2858, 0.00234919
2859, 0.0023491
2860, 0.00234903
2861, 0.00234895
2862, 0.00234885
2863, 0.00234876
2864, 0.00234868
2865, 0.0023486
2866, 0.00234852
2867, 0.00234844
2868, 0.00234834
2869, 0.00234827
2870, 0.00234819
2871, 0.00234811
2872, 0.00234804
2873, 0.00234795
2874, 0.00234786
2875, 0.00234778
2876, 0.00234769
2877, 0.00234761
2878, 0.00234752
2879, 0.00234744
2880, 0.00234735
2881, 0.00234727
2882, 0.00234719
2883, 0.0023471
2884, 0.00234701
2885, 0.00234693
2886, 0.00234684
2887, 0.00234675
2888, 0.00234667
2889, 0.00234658
2890, 0.0023465
2891, 0.00234642
2892, 0.00234633
2893, 0.00234625
2894, 0.00234617
2895, 0.00234608
2896, 0.002346
2897, 0.00234592
2898, 0.00234584
2899, 0.00234576
2900, 0.00234567
